Month,WeekOfMonth,DayOfWeek,Make,AccidentArea,DayOfWeekClaimed,MonthClaimed,WeekOfMonthClaimed,Sex,MaritalStatus,Age,Fault,PolicyType,VehicleCategory,VehiclePrice,PolicyNumber,RepNumber,Deductible,DriverRating,Days_Policy_Accident,Days_Policy_Claim,PastNumberOfClaims,AgeOfVehicle,AgeOfPolicyHolder,PoliceReportFiled,WitnessPresent,AgentType,NumberOfSuppliments,AddressChange_Claim,NumberOfCars,Year,BasePolicy,ClaimSize,Age_na,DriverRating_na
1,2,7,3,2,6,2,3,2,2,60.0,1,2,1,1,10762,14,500,3.0,4,3,4,6,8,1,1,1,4,2,1,1995,2,1939.4111889466,False,False
1,2,7,7,2,8,2,3,2,3,0.0,1,3,2,6,10763,1,400,4.0,4,3,2,8,1,1,1,1,4,4,1,1995,3,63150.5978384061,False,False
1,2,3,10,2,3,2,2,2,3,33.0,1,2,1,1,10765,10,400,1.0,4,3,1,6,5,1,1,1,4,4,1,1995,2,3802.58896727421,False,False
1,2,5,18,2,2,2,2,2,2,28.0,1,3,2,1,10766,4,400,3.0,4,3,2,6,5,1,1,1,4,4,1,1995,3,3376.78909077225,False,False
1,1,2,14,2,7,2,1,2,2,51.0,1,2,1,1,10767,1,400,4.0,4,3,4,7,7,1,1,1,1,4,1,1995,2,4820.73872911903,False,False
1,1,1,14,2,6,2,2,2,3,45.0,1,2,1,1,10769,7,400,4.0,4,3,4,5,6,1,1,1,4,4,1,1995,2,4179.21662834805,False,False
8,4,3,10,2,8,2,1,1,3,27.0,1,3,2,1,10770,3,400,2.0,3,3,3,5,5,1,1,1,4,4,1,1995,3,16876.1268851822,False,False
8,4,1,18,2,3,9,5,1,2,35.0,1,3,2,1,10771,4,400,4.0,4,3,2,3,5,1,1,1,4,4,1,1995,3,3835.67321092023,False,False
8,2,4,10,2,8,9,3,2,2,40.0,1,2,1,6,10772,5,400,4.0,4,3,1,4,6,1,1,1,4,4,1,1995,2,50201.4284480754,False,False
8,3,4,10,2,3,9,4,2,2,38.0,1,2,1,2,10773,4,400,2.0,4,3,1,6,6,1,1,2,4,4,1,1995,2,55894.142838776,False,False
8,3,5,3,1,7,9,4,2,3,30.0,1,1,1,6,10774,4,400,4.0,4,3,1,5,5,1,1,1,4,3,2,1995,1,70113.6426996251,False,False
4,5,2,7,2,3,9,2,2,2,34.0,1,2,1,1,10776,12,400,2.0,4,3,1,6,5,1,1,1,4,4,1,1995,2,1747.61112989308,False,False
4,5,2,14,2,3,9,2,2,3,31.0,1,1,1,5,10777,5,400,3.0,4,3,2,5,5,1,1,1,4,4,1,1995,1,9289.26048773494,False,False
4,3,1,14,2,3,5,4,2,2,43.0,1,2,1,5,10778,13,400,2.0,4,3,4,6,6,1,1,1,1,4,1,1995,2,3490.46104739933,False,False
4,3,3,14,2,5,5,3,2,2,48.0,2,3,2,2,10779,15,400,3.0,4,3,1,7,7,1,1,1,3,4,1,1995,3,25903.1472088063,False,False
4,2,4,18,2,3,5,3,2,2,64.0,1,2,1,1,10780,15,400,4.0,4,3,4,7,8,1,1,1,3,4,1,1995,2,1141.33438608291,False,False
4,2,5,3,1,2,5,2,2,2,31.0,1,1,1,6,10781,14,400,1.0,4,3,1,6,5,1,1,1,2,4,1,1995,1,55138.1526893316,False,False
5,3,7,14,2,3,6,4,2,2,60.0,1,1,1,1,10782,15,400,3.0,4,3,1,6,8,1,1,1,2,4,1,1995,1,2801.7805989465,False,False
3,1,3,18,2,8,4,3,2,2,61.0,1,2,1,1,10784,1,400,3.0,4,3,1,7,8,1,1,1,4,4,3,1995,2,6560.45717348057,False,False
10,5,4,7,2,6,4,1,2,3,0.0,2,1,1,6,10785,7,400,2.0,4,3,1,8,1,1,2,1,4,4,1,1995,1,83668.4834825504,False,False
7,4,6,6,2,8,5,2,2,2,54.0,2,2,1,3,10786,6,400,1.0,4,3,3,7,7,2,1,1,2,4,1,1995,2,53995.8290123054,False,False
1,4,2,10,2,3,2,4,1,2,40.0,1,3,2,1,10788,10,400,2.0,4,3,2,5,6,1,1,1,1,4,1,1995,3,9242.11469827442,False,False
10,4,6,7,2,7,11,4,2,3,42.0,1,2,1,1,10791,1,400,3.0,4,3,4,6,6,1,1,1,3,4,1,1995,2,4439.79628296216,False,False
1,4,4,10,2,3,2,4,2,2,30.0,1,2,1,2,10792,6,400,3.0,4,3,4,5,5,1,1,1,4,4,1,1995,2,6450.39690188314,False,False
7,1,4,14,2,3,8,2,2,2,34.0,2,3,2,1,10794,12,400,1.0,4,3,2,5,5,1,1,1,3,4,1,1995,3,6179.44835714122,False,False
9,4,5,18,1,3,10,5,2,2,30.0,1,2,1,2,10795,6,400,1.0,4,3,2,5,5,1,1,1,1,3,2,1995,2,77972.4420974744,False,False
1,4,6,10,2,6,2,5,2,3,26.0,2,3,2,2,10796,10,400,1.0,4,3,1,5,5,1,1,1,4,4,1,1995,3,66390.2336907541,False,False
2,4,1,7,2,2,13,1,2,2,51.0,2,1,1,2,10797,5,400,4.0,4,3,2,7,7,1,1,1,2,4,1,1995,1,10280.6249089927,False,False
3,1,3,14,2,3,4,1,2,2,47.0,1,1,1,5,10798,6,400,2.0,4,3,4,7,7,1,1,1,4,4,1,1995,1,6279.14066239593,False,False
10,3,4,18,2,2,4,1,2,3,28.0,1,3,2,2,10799,1,400,2.0,4,3,2,4,5,1,1,1,4,4,1,1995,3,62888.3079961455,False,False
2,2,7,18,2,8,3,2,2,2,47.0,1,2,1,1,10800,12,400,2.0,4,3,4,7,7,1,1,1,1,4,1,1995,2,1462.85652154438,False,False
6,3,5,19,2,6,7,3,2,3,32.0,1,3,2,6,10801,10,400,2.0,4,3,1,5,5,1,1,1,3,4,1,1995,3,60168.6262346852,False,False
6,3,5,3,2,3,7,4,2,3,34.0,1,2,1,2,10802,12,400,3.0,4,3,4,5,5,1,1,1,4,4,1,1995,2,3330.38202539489,False,False
11,2,4,7,2,8,11,2,2,3,34.0,1,2,1,1,10803,14,400,3.0,4,3,1,6,5,1,1,1,3,4,1,1995,2,4413.58077031263,False,False
2,2,7,7,2,8,3,3,2,3,35.0,1,2,1,2,10804,4,400,2.0,4,3,4,5,5,1,1,1,4,4,1,1995,2,5147.14599161535,False,False
2,1,6,10,2,2,3,3,2,2,37.0,2,3,2,1,10805,3,400,4.0,4,3,1,6,6,1,1,1,2,4,1,1995,3,3200.52777216112,False,False
12,4,4,7,1,8,12,1,2,2,39.0,1,1,1,3,10806,9,400,2.0,4,3,1,6,6,1,1,1,1,4,1,1995,1,69029.5913970599,False,False
1,3,7,10,2,6,2,3,2,2,44.0,1,3,2,1,10807,12,400,3.0,4,3,2,7,6,1,1,1,1,4,1,1995,3,8093.45421263537,False,False
11,1,5,14,2,2,11,3,1,2,33.0,2,2,1,1,10808,3,400,4.0,4,3,2,5,5,1,1,2,3,4,1,1995,2,9037.25359158352,False,False
6,3,6,3,2,2,7,4,2,3,33.0,1,1,1,1,10810,5,400,2.0,4,3,4,6,5,1,1,1,4,4,1,1995,1,8885.49360608442,False,False
10,2,7,3,1,6,11,2,2,2,51.0,1,1,1,2,10812,11,400,2.0,4,3,2,7,7,1,1,1,3,4,1,1995,1,54631.3845266328,False,False
10,2,6,3,2,8,11,2,2,2,0.0,1,1,1,2,10813,1,500,3.0,4,3,1,7,7,1,1,1,2,2,1,1995,1,25619.7082941573,False,False
7,1,2,14,2,7,8,3,1,2,41.0,1,1,1,1,10815,13,400,3.0,4,3,1,7,6,1,1,1,4,4,1,1995,1,9882.75301513421,False,False
8,2,6,10,2,7,9,2,2,2,57.0,1,2,1,2,10816,2,400,2.0,4,3,1,7,8,2,1,1,4,3,2,1995,2,57426.1489174543,False,False
12,2,3,14,2,5,13,3,2,2,27.0,1,2,1,1,10818,8,400,1.0,4,3,4,6,5,1,1,1,4,4,1,1995,2,3302.91315419839,False,False
5,3,3,18,1,8,6,3,2,2,27.0,1,2,1,1,10819,13,400,3.0,4,3,2,4,5,1,1,1,1,4,1,1995,2,4491.27312991359,False,False
4,3,7,3,2,7,5,5,2,2,49.0,2,1,1,2,10820,5,700,4.0,4,3,2,7,7,1,1,1,4,4,1,1995,1,13078.804079925,False,False
1,5,3,10,2,3,10,2,2,3,35.0,2,1,1,2,10821,5,400,1.0,4,3,4,6,5,1,1,1,4,4,1,1995,1,1265.769441356,False,False
2,4,3,7,2,2,12,2,2,2,29.0,1,3,2,2,10822,9,400,2.0,4,3,2,5,5,1,1,1,3,4,1,1995,3,73871.3101188364,False,False
7,4,5,3,2,6,11,3,2,2,40.0,1,3,2,3,10823,8,400,2.0,4,3,2,7,6,2,1,2,1,4,1,1995,3,70910.432402714,False,False
11,2,1,18,2,7,12,3,2,2,29.0,1,3,2,1,10824,14,400,3.0,4,3,4,6,5,1,1,1,4,4,1,1995,3,1603.8092678763,False,False
9,3,7,7,2,6,10,3,2,3,43.0,1,3,2,2,10825,14,400,2.0,4,3,2,7,6,1,1,1,2,4,3,1995,3,60577.3583903084,False,False
8,3,7,14,2,3,2,1,1,2,36.0,1,1,1,1,10826,4,400,2.0,4,3,2,6,6,1,1,1,2,4,1,1995,1,2552.11349753023,False,False
8,2,6,10,2,6,9,2,1,2,35.0,1,1,1,1,10827,5,400,4.0,4,3,1,5,5,1,1,1,1,4,1,1995,1,9678.34599201086,False,False
8,2,6,14,2,6,9,2,2,2,45.0,1,2,1,1,10828,15,400,2.0,4,3,1,7,6,1,1,1,4,4,1,1995,2,2677.31897460914,False,False
8,1,4,10,1,7,9,2,2,2,53.0,1,2,1,2,10829,7,400,3.0,4,3,4,7,7,1,1,1,2,4,1,1995,2,9397.26883830739,False,False
5,4,5,10,2,6,9,1,1,2,28.0,1,5,2,6,10831,6,400,3.0,4,3,4,5,5,1,1,1,4,4,1,1995,2,71010.0545090029,False,False
6,2,4,19,2,8,7,2,2,2,39.0,1,3,2,3,10832,3,400,4.0,4,3,2,6,6,1,1,1,3,4,1,1995,3,26645.4868455502,False,False
8,1,5,10,1,6,9,1,2,3,32.0,1,3,2,1,10833,12,400,1.0,4,3,2,4,5,1,1,1,4,4,1,1995,3,5647.55263692967,False,False
4,2,7,7,2,6,5,2,2,3,0.0,1,3,2,6,10835,6,400,2.0,4,3,2,8,1,1,1,1,4,4,1,1995,3,70881.0584997802,False,False
5,5,1,7,2,8,5,1,2,2,54.0,1,3,2,2,10836,8,400,3.0,4,3,2,7,7,1,1,1,1,4,1,1995,3,10483.1898709117,False,False
5,3,2,3,2,7,6,3,1,2,26.0,1,3,2,2,10837,2,400,3.0,4,3,2,5,5,1,1,1,4,3,2,1995,3,12600.4059835671,False,False
8,3,7,7,2,8,9,4,2,3,53.0,1,1,1,1,10838,2,400,1.0,4,3,1,7,7,1,1,1,3,4,1,1995,1,2022.22781293795,False,False
2,4,7,1,2,7,11,3,2,2,51.0,1,1,1,2,10839,6,400,2.0,4,3,4,6,7,1,1,1,4,4,1,1995,1,4678.40710116396,False,False
11,3,3,14,1,8,12,4,1,3,30.0,1,2,1,1,10840,9,400,3.0,4,3,1,4,5,1,1,1,4,4,1,1995,2,9007.45288784955,False,False
6,2,1,14,2,8,7,2,1,3,26.0,1,2,1,2,10841,1,400,3.0,4,3,2,5,5,1,1,1,4,4,1,1995,2,25524.8464121795,False,False
6,4,6,7,2,8,7,4,2,3,44.0,1,2,1,2,10842,12,400,2.0,4,3,4,7,6,1,1,1,4,4,1,1995,2,3951.63494021562,False,False
3,2,4,19,2,8,4,4,2,2,51.0,1,2,1,1,10843,6,400,1.0,4,3,2,6,7,1,1,1,4,4,1,1995,2,2048.7302408775,False,False
11,3,2,18,1,3,4,1,2,2,45.0,1,3,2,2,10844,10,400,2.0,4,3,2,6,6,1,1,1,4,4,1,1995,3,51208.1874406152,False,False
8,3,7,7,2,8,9,3,2,2,41.0,1,2,1,1,10846,9,400,3.0,4,3,2,7,6,1,1,1,4,4,1,1995,2,5089.42219873954,False,False
6,3,7,3,2,8,13,3,2,2,34.0,1,3,2,1,10848,2,400,1.0,4,3,3,6,5,1,1,1,3,4,1,1995,3,16886.3889604117,False,False
11,4,5,18,2,2,11,2,1,2,35.0,2,1,1,5,10849,11,400,2.0,4,3,4,5,5,1,1,1,2,4,1,1995,1,4656.30328635263,False,False
11,4,7,14,2,6,11,1,2,3,43.0,1,3,2,1,10850,1,400,1.0,4,3,3,6,6,1,1,1,4,4,1,1995,3,15847.42168909,False,False
8,3,5,3,1,3,9,3,2,2,28.0,1,2,1,1,10851,14,700,1.0,4,3,2,6,5,1,1,1,4,4,1,1995,2,3017.24507012816,False,False
6,1,7,14,2,6,7,2,2,2,49.0,2,1,1,5,10852,1,400,1.0,4,3,2,7,7,1,1,1,4,4,1,1995,1,3340.68884322163,False,False
4,2,2,7,1,3,5,2,2,3,0.0,1,3,2,6,10855,9,400,3.0,4,3,4,8,1,1,1,1,4,4,1,1995,3,82440.2083670953,False,False
4,2,7,18,2,8,5,3,1,2,42.0,1,1,1,5,10856,13,400,2.0,4,3,1,6,6,1,1,1,4,4,1,1995,1,6904.19142293985,False,False
1,4,4,7,2,2,10,4,2,3,0.0,1,3,2,6,10858,8,400,3.0,4,3,3,8,1,1,1,1,4,3,2,1995,3,73961.6907947591,False,False
1,4,4,18,1,6,2,5,2,3,21.0,1,1,1,1,10859,12,400,4.0,4,3,4,4,4,1,1,1,4,4,1,1995,1,4199.44147296312,False,False
9,3,6,7,2,3,10,4,2,2,30.0,2,2,1,2,10860,11,400,2.0,4,3,3,5,5,1,1,1,3,4,1,1995,2,86532.6719965174,False,False
9,3,2,3,2,7,10,3,2,2,54.0,2,2,1,2,10861,7,400,2.0,4,3,1,7,7,2,1,1,3,4,1,1995,2,54745.6347425206,False,False
9,4,4,3,2,3,8,1,2,3,26.0,2,1,1,1,10862,11,400,3.0,4,3,1,6,5,1,1,1,4,4,1,1995,1,1666.3018745141,False,False
9,4,7,14,2,6,10,4,2,2,36.0,1,3,2,2,10863,8,400,3.0,4,3,2,7,6,1,1,1,3,4,1,1995,3,20418.4559178529,False,False
9,4,5,14,2,2,10,4,2,3,23.0,1,3,2,1,10864,11,400,4.0,4,3,2,4,4,1,1,1,4,2,1,1995,3,5476.94227155429,False,False
7,1,7,14,2,6,8,1,1,2,38.0,1,3,2,1,10865,9,400,4.0,4,3,2,6,6,1,1,1,4,4,1,1995,3,5986.04614165945,False,False
7,5,6,10,2,3,7,1,2,3,29.0,1,2,1,1,10866,2,400,3.0,4,3,1,6,5,1,1,1,4,4,3,1995,2,6176.26918835276,False,False
6,1,2,10,2,7,7,1,2,3,25.0,2,2,1,1,10867,1,400,2.0,4,3,2,4,4,1,1,1,1,4,1,1995,2,6469.15992921888,False,False
12,4,2,18,2,3,13,4,2,2,48.0,2,1,1,1,10869,4,400,4.0,4,3,4,7,7,1,1,1,4,4,1,1995,1,8305.49492251942,False,False
12,5,7,18,2,2,11,1,2,2,36.0,1,2,1,1,10870,1,400,1.0,4,3,2,6,6,1,1,1,2,4,1,1995,2,5016.42704389711,False,False
11,3,4,7,2,7,12,3,2,2,46.0,2,2,1,1,10871,14,400,4.0,4,3,4,7,7,1,1,1,4,4,1,1995,2,3358.48120706329,False,False
11,4,7,14,2,6,12,4,2,3,27.0,1,3,2,2,10872,9,400,1.0,4,3,1,4,5,1,1,1,2,4,1,1995,3,50429.702516713,False,False
10,1,1,6,2,7,11,2,2,2,40.0,1,1,1,2,10873,4,400,4.0,4,3,1,6,6,1,1,1,3,4,1,1995,1,11292.7115921367,False,False
8,3,1,1,2,7,9,4,2,2,36.0,1,2,1,6,10874,14,400,1.0,4,3,2,6,6,1,1,1,4,4,1,1995,2,69841.7623783444,False,False
3,3,2,7,2,3,9,2,2,3,21.0,1,5,2,6,10875,9,400,4.0,4,3,2,2,4,1,1,1,4,4,1,1995,2,94228.6944916625,False,False
8,3,1,6,1,8,9,4,2,2,55.0,1,7,3,6,10877,9,400,4.0,4,3,1,7,7,1,1,1,3,4,1,1995,1,52464.3991787185,False,False
8,3,1,7,2,8,9,4,2,2,35.0,1,2,1,1,10879,5,400,1.0,4,3,1,5,5,1,1,1,4,3,2,1995,2,6729.98572423809,False,False
9,1,7,18,2,3,10,2,2,2,51.0,2,1,1,1,10880,8,400,4.0,4,3,1,6,7,1,1,1,4,4,1,1995,1,6876.40891697041,False,False
6,1,5,1,2,7,7,2,2,2,44.0,1,3,2,3,10881,3,400,1.0,4,3,2,6,6,1,1,1,1,4,1,1995,3,63282.7143677042,False,False
6,2,2,7,2,2,7,3,2,3,34.0,2,2,1,3,10882,2,400,1.0,4,3,1,5,5,1,1,2,4,4,1,1995,2,54147.207910926,False,False
2,1,5,18,1,6,12,1,2,2,58.0,2,3,2,2,10885,3,400,2.0,4,3,1,7,8,1,1,1,2,4,1,1995,3,79076.2746754968,False,False
2,3,1,7,1,6,3,4,2,2,37.0,1,1,1,1,10887,7,400,1.0,4,3,4,6,6,2,1,1,4,4,1,1995,1,9092.33518224744,False,False
10,2,4,18,2,3,11,2,2,2,54.0,2,1,1,1,10891,9,400,2.0,4,3,4,7,7,1,1,1,4,4,1,1995,1,4034.43651112511,False,False
11,2,7,14,1,7,12,3,1,3,43.0,1,3,2,1,10893,13,400,3.0,4,3,2,6,6,1,1,1,3,4,1,1995,3,9469.61471498965,False,False
11,2,4,8,1,8,12,2,2,2,28.0,2,2,1,2,10894,13,400,4.0,4,3,1,6,5,1,1,1,2,4,1,1995,2,28038.549562425,False,False
11,1,6,14,2,6,12,1,2,2,53.0,1,2,1,1,10895,16,400,2.0,4,3,1,6,7,1,1,1,4,4,1,1995,2,2864.45737294508,False,False
8,3,4,14,2,3,9,4,2,2,53.0,1,1,1,6,10896,4,400,1.0,4,3,3,7,7,1,1,1,4,4,1,1995,1,52000.1575371557,False,False
12,3,7,18,2,7,13,4,1,2,59.0,1,3,2,2,10897,15,400,1.0,4,3,4,7,8,1,1,1,4,4,1,1995,3,3244.89273091292,False,False
12,2,3,18,2,3,13,3,2,3,30.0,2,1,1,1,10898,2,400,1.0,4,3,4,5,5,1,1,1,4,4,1,1995,1,8720.02775887391,False,False
8,3,4,1,2,3,9,3,2,2,26.0,1,7,3,6,10900,13,400,3.0,4,3,4,6,5,1,1,1,4,3,2,1995,1,66415.6926969222,False,False
2,1,7,4,2,8,3,1,1,3,32.0,1,3,2,2,10901,13,400,1.0,4,3,1,6,5,1,1,1,1,4,1,1995,3,87802.6902108818,False,False
6,5,3,1,2,6,3,1,2,3,30.0,1,3,2,2,10902,11,400,1.0,4,3,2,5,5,1,1,1,4,4,1,1995,3,90666.1683044065,False,False
6,5,4,14,2,3,7,5,2,2,65.0,1,3,2,1,10903,6,400,2.0,4,3,2,6,8,1,1,1,2,4,1,1995,3,6662.04051606935,False,False
8,3,2,10,2,7,9,4,2,2,36.0,1,2,1,2,10904,13,400,3.0,4,3,1,7,6,1,1,1,4,4,1,1995,2,10327.8472235727,False,False
6,4,5,14,2,7,3,1,2,2,26.0,1,1,1,5,10905,10,400,4.0,4,3,4,5,5,1,1,1,4,4,1,1995,1,8146.66602256699,False,False
6,3,3,7,2,6,7,4,2,3,48.0,1,3,2,1,10907,4,400,2.0,4,3,2,6,7,1,1,1,4,4,3,1995,3,5960.13567579904,False,False
6,2,4,18,1,7,7,3,1,2,41.0,2,3,2,1,10908,2,400,1.0,4,3,1,7,6,1,1,1,3,4,1,1995,3,3765.98728721334,False,False
6,1,5,10,2,3,7,3,2,2,40.0,1,2,1,1,10909,9,400,2.0,4,3,1,6,6,1,1,1,3,4,1,1995,2,7903.47872439869,False,False
7,2,5,14,2,7,8,2,2,3,26.0,1,2,1,2,10910,15,400,3.0,4,3,1,5,5,1,1,1,4,4,1,1995,2,15616.9859904716,False,False
7,1,2,7,2,6,8,3,2,3,32.0,1,3,2,2,10911,2,400,3.0,4,3,2,5,5,1,1,1,4,4,1,1995,3,28089.0469553092,False,False
9,4,5,18,2,8,7,4,2,3,31.0,1,3,2,6,10912,14,400,2.0,4,3,3,4,5,1,1,1,1,4,1,1995,3,55538.4733157717,False,False
9,4,2,18,2,7,10,5,2,2,33.0,2,3,2,1,10913,15,400,3.0,4,3,1,5,5,1,1,1,2,4,1,1995,3,5854.32592833572,False,False
9,2,6,14,2,7,10,2,1,3,43.0,1,3,2,2,10914,4,400,2.0,4,3,2,5,6,1,1,1,4,4,1,1995,3,62457.7623232089,False,False
9,1,6,10,2,2,10,2,1,3,42.0,1,3,2,2,10915,12,500,1.0,4,3,1,6,6,1,1,1,3,2,1,1995,3,50374.282672886,False,False
9,1,2,19,2,2,10,2,2,2,33.0,1,3,2,6,10916,14,400,4.0,4,3,3,5,5,1,1,1,4,4,1,1995,3,67116.2588003759,False,False
8,3,2,7,1,2,9,4,2,2,51.0,1,1,1,2,10917,2,400,1.0,4,3,4,2,7,1,1,1,4,4,1,1995,1,4216.01680747808,False,False
3,4,7,14,2,2,4,4,2,2,33.0,1,1,1,6,10920,11,400,4.0,4,3,1,6,5,2,1,1,1,4,1,1995,1,59446.6079852692,False,False
10,2,5,1,2,2,11,2,2,3,27.0,1,2,1,1,10921,1,400,3.0,4,3,2,6,5,1,1,1,4,1,2,1995,2,8602.4850651805,False,False
10,2,6,14,2,6,11,2,2,2,45.0,1,2,1,2,10923,14,400,2.0,4,3,1,7,6,1,1,1,1,4,1,1995,2,92071.0227328685,False,False
11,5,2,3,2,8,11,4,2,2,33.0,1,3,2,1,10924,6,400,2.0,4,3,3,4,5,1,1,1,4,4,1,1995,3,21715.7421021668,False,False
10,1,7,18,2,3,11,2,1,2,35.0,1,2,1,2,10925,8,400,3.0,4,3,2,5,5,1,1,1,4,4,1,1995,2,21966.5756193256,False,False
11,3,2,3,2,3,12,3,2,3,32.0,1,3,2,6,10926,16,400,4.0,4,3,4,5,5,1,1,1,3,4,1,1995,3,54863.3103859151,False,False
8,3,2,14,2,8,9,4,2,2,37.0,2,2,1,1,10927,11,400,2.0,4,3,1,6,6,1,1,1,2,4,1,1995,2,3559.68002716844,False,False
8,3,2,10,2,7,9,4,2,2,27.0,1,2,1,1,10928,15,400,3.0,4,3,2,4,5,1,1,1,3,4,1,1995,2,6925.98554668387,False,False
12,4,1,18,1,2,13,4,2,2,37.0,1,2,1,1,10930,7,400,4.0,4,3,2,6,6,1,1,1,4,4,1,1995,2,3066.89858510087,False,False
8,4,6,18,2,6,9,4,2,2,60.0,1,2,1,2,10931,10,400,4.0,4,3,1,5,8,1,1,1,3,4,1,1995,2,21536.9046842504,False,False
6,1,4,14,2,8,7,1,2,2,46.0,1,3,2,2,10932,10,400,3.0,4,3,1,6,7,1,1,1,4,4,1,1995,3,10501.8206536846,False,False
8,4,6,10,2,8,9,4,2,2,58.0,1,2,1,1,10933,8,400,3.0,4,3,4,6,8,1,1,1,4,4,1,1995,2,3919.84689945333,False,False
7,5,7,7,2,2,7,1,2,2,27.0,1,2,1,1,10934,4,400,2.0,4,3,1,5,5,1,1,1,4,4,1,1995,2,3015.21011536486,False,False
7,1,4,3,2,3,8,1,2,3,27.0,2,3,2,1,10935,5,400,3.0,4,3,2,6,5,1,1,1,1,4,1,1995,3,5220.77818440648,False,False
9,5,3,14,2,3,8,2,2,3,39.0,1,3,2,2,10937,2,400,2.0,4,3,4,6,6,1,1,1,3,4,1,1995,3,3905.79755158484,False,False
9,4,2,14,2,7,8,2,2,3,33.0,1,3,2,1,10939,9,400,4.0,4,3,3,5,5,1,1,1,4,4,1,1995,3,12899.5465054458,False,False
9,3,2,10,2,3,10,3,2,2,44.0,1,3,2,2,10941,11,400,4.0,4,3,3,7,6,1,1,1,2,4,1,1995,3,10508.8684331622,False,False
1,5,5,10,2,2,2,5,1,2,55.0,2,1,1,2,10943,16,400,2.0,4,3,1,7,7,1,1,1,4,4,1,1995,1,74984.0270872715,False,False
1,4,4,6,2,6,7,5,2,2,44.0,1,1,1,1,10945,15,400,4.0,4,3,2,6,6,1,1,1,1,4,1,1995,1,4791.83994687527,False,False
5,2,3,14,2,6,9,1,2,2,62.0,1,7,3,6,10950,3,400,3.0,4,3,3,7,8,1,1,1,3,4,1,1995,1,52273.7919473849,False,False
2,2,6,18,1,6,3,2,2,3,29.0,2,1,1,1,10951,2,400,4.0,4,3,1,6,5,1,1,1,4,4,1,1995,1,4899.05686043647,False,False
2,1,1,18,2,8,3,2,2,3,46.0,1,1,1,5,10952,6,400,1.0,4,3,4,7,7,1,1,1,1,4,1,1995,1,1867.31238452792,False,False
2,1,6,14,2,2,3,1,2,2,52.0,2,1,1,1,10953,8,400,2.0,4,3,1,7,7,1,1,1,3,4,1,1995,1,5005.57554841496,False,False
10,3,5,14,1,3,11,5,2,2,31.0,1,1,1,1,10954,13,400,3.0,4,3,2,5,5,1,1,1,4,4,1,1995,1,4943.47759408799,False,False
10,3,5,10,2,3,11,4,2,2,43.0,1,3,2,2,10955,3,400,3.0,4,3,2,5,6,1,1,1,1,4,1,1995,3,21583.7550732621,False,False
5,2,7,18,2,3,6,3,2,2,36.0,1,1,1,1,10957,16,400,2.0,4,3,4,6,6,1,1,1,3,4,1,1995,1,4842.8835943509,False,False
6,3,4,14,2,3,7,3,2,3,30.0,2,3,2,1,10958,14,400,3.0,4,3,2,5,5,1,1,1,4,4,1,1995,3,1276.78008860595,False,False
2,1,3,18,2,3,3,2,2,2,49.0,1,3,2,1,10959,8,400,1.0,4,3,2,6,7,1,1,1,4,4,1,1995,3,6469.86771661703,False,False
11,3,7,18,2,6,12,3,2,2,52.0,1,3,2,2,10960,5,400,3.0,4,3,1,6,7,1,1,1,4,4,1,1995,3,35301.686804414,False,False
11,3,5,6,2,2,12,3,2,2,48.0,1,3,2,3,10961,2,400,3.0,4,3,2,7,7,1,1,1,1,4,1,1995,3,33099.1356876899,False,False
3,3,1,7,2,7,4,3,2,2,39.0,1,3,2,2,10962,13,400,2.0,4,3,4,6,6,1,1,1,1,4,1,1995,3,5697.71973530151,False,False
3,3,7,14,2,7,4,3,1,2,27.0,1,1,1,5,10964,16,400,3.0,4,3,4,3,5,1,1,1,4,4,1,1995,1,3822.27624217788,False,False
3,4,1,10,1,6,4,5,2,2,59.0,1,3,2,2,10965,16,400,2.0,4,3,2,7,8,1,1,1,3,4,1,1995,3,84229.6179664219,False,False
7,4,7,10,2,6,11,1,1,3,36.0,1,3,2,1,10968,4,400,4.0,4,3,2,6,6,1,1,1,1,4,1,1995,3,4027.34388193499,False,False
9,3,1,7,2,2,10,3,2,3,28.0,1,2,1,1,10969,7,400,4.0,4,3,4,5,5,1,1,1,4,4,1,1995,2,3623.43594127863,False,False
10,3,2,10,2,7,11,5,2,2,35.0,2,3,2,1,10971,4,400,2.0,4,3,3,5,5,1,1,1,4,4,1,1995,3,14105.5433235685,False,False
10,3,2,6,2,7,11,4,2,2,54.0,1,7,3,6,10972,7,400,2.0,4,3,3,6,7,1,1,1,3,4,1,1995,1,53184.4673431935,False,False
11,5,3,14,2,3,12,5,2,3,23.0,1,2,1,6,10973,13,400,4.0,4,3,2,3,4,1,1,1,1,4,1,1995,2,73788.8647057637,False,False
10,3,1,14,2,3,11,4,2,3,32.0,1,1,1,2,10974,6,400,4.0,4,3,1,5,5,1,1,1,3,4,1,1995,1,28441.8446515808,False,False
2,2,7,3,2,6,12,4,2,2,45.0,1,3,2,1,10975,3,700,4.0,4,3,2,7,6,1,1,1,3,4,1,1995,3,2650.1068939021,False,False
8,4,7,14,2,6,9,4,2,2,55.0,2,1,1,1,10976,11,400,3.0,4,3,1,7,7,1,1,1,4,4,1,1995,1,6291.65324233926,False,False
4,4,3,14,2,8,9,1,1,3,32.0,1,2,1,2,10978,12,400,4.0,4,3,4,5,5,1,1,1,3,4,1,1995,2,2526.90071554432,False,False
